deg_C,relative_humidity,absolute_humidity,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,target
13.4,32.5,0.5364,871.5,532.0,1408.4,1002.0,371.0,1.6
24.5,35.6,0.2279,1142.0,388.2,1844.9,574.5,801.3,0.1
26.2,35.0,1.0679,1330.1,1246.6,575.2,1706.5,1583.0,18.7
15.7,68.5,1.2753,862.3,640.6,1106.8,1252.6,590.4,2.5
23.8,44.6,1.2906,896.7,556.4,1139.2,1260.7,396.0,1.6
20.2,52.8,1.1516,1451.1,1305.2,669.9,1882.8,1405.2,17.2
9.5,70.1,0.8343,941.8,608.2,925.0,1116.5,702.2,3.0
32.8,17.6,0.9081,860.0,738.3,1052.6,1402.4,442.4,4.6
22.3,44.3,1.1271,981.8,800.9,938.9,1290.2,791.0,6.9
13.4,66.5,1.0773,1233.1,1458.3,478.0,1827.5,1374.6,28.4
35.9,19.5,1.18,894.7,819.6,929.6,1420.4,592.2,6.7
9.7,66.1,0.8273,1479.8,1226.4,668.2,2046.4,1521.1,18.4
35.2,14.8,0.9728,976.5,759.2,1086.8,1237.7,459.8,4.2
26.4,36.9,1.3665,912.0,907.4,933.9,1641.9,772.2,7.1
16.9,61.6,1.2331,1136.3,871.2,767.0,1252.1,918.7,7.7
11.6,23.0,0.3462,804.6,690.0,999.4,878.6,796.6,4.3
4.4,64.4,0.5232,1250.4,1026.9,637.5,1083.0,1901.2,10.4
8.8,56.9,0.6788,1085.6,1150.2,672.2,1361.9,1177.0,13.6
25.0,39.0,1.2589,818.1,630.7,995.7,1310.3,597.6,3.0
20.9,43.7,0.9837,1503.1,961.6,832.1,1599.6,1339.5,11.1
15.5,41.7,0.6835,1227.6,1125.6,827.6,1643.1,971.2,15.3
38.3,25.8,1.4949,1486.8,1352.4,554.9,2057.9,1566.6,22.1
9.9,18.8,0.242,670.1,607.9,1298.9,703.6,573.3,2.4
8.2,84.9,0.8755,963.3,884.0,807.2,1188.7,886.1,7.0
14.7,83.1,1.3333,841.7,706.6,940.9,1214.1,634.4,3.8
12.1,49.8,0.7116,994.3,713.1,1106.4,1306.8,616.3,3.9
16.0,80.7,1.4009,1072.6,887.0,762.3,1502.5,909.3,7.5
7.2,72.1,0.7783,1205.2,984.8,700.7,1172.3,1198.5,10.2
13.4,74.9,1.0749,1388.4,1471.0,430.7,1952.3,1792.5,29.6
27.5,40.0,1.3756,1371.9,1292.9,592.9,1878.2,1331.0,20.4
16.6,50.7,0.9094,1417.0,1190.4,729.2,2033.2,1350.4,20.2
32.1,14.2,0.7172,932.4,1027.1,817.8,1404.6,762.2,10.8
17.8,66.3,1.4135,1332.4,1260.0,511.5,1826.7,1210.9,21.3
33.4,19.3,0.9806,872.1,763.3,1001.6,1401.8,518.2,5.9
7.9,57.5,0.6054,1530.9,1442.7,462.0,1353.1,2310.7,21.7
27.0,29.4,1.111,927.2,742.9,948.4,1464.8,553.9,5.4
32.8,25.2,1.368,1290.7,1366.8,557.8,1956.1,1479.8,20.0
13.4,64.0,0.969,775.0,560.6,1393.4,1240.8,675.2,1.5
18.4,45.5,1.0524,863.3,775.2,931.0,1429.4,841.7,5.5
11.2,69.3,0.9523,1234.8,926.2,831.4,1622.4,1174.0,8.3
24.8,63.0,1.843,897.2,814.4,820.6,1745.1,936.0,6.5
14.5,41.7,0.7084,1570.8,1221.1,804.6,1717.7,1346.6,18.0
11.8,80.1,1.0689,1014.0,763.4,1830.1,1200.9,784.9,5.1
13.6,80.6,1.2573,1481.5,1322.9,547.1,2245.4,1449.0,21.6
10.6,80.7,0.9329,1429.0,1387.0,479.8,1732.0,1655.2,22.9
21.3,65.3,1.5956,1108.6,1014.0,651.7,1577.0,1117.2,10.3
13.4,87.5,1.3389,966.3,721.0,891.8,1211.5,768.0,3.7
10.1,65.4,0.8243,1142.5,884.8,992.0,1451.7,947.5,7.3
17.2,78.2,1.6224,838.5,508.6,1329.7,1308.0,567.0,1.3
25.0,26.9,0.8264,1531.6,1331.8,724.0,1958.0,1604.2,23.0
24.0,33.3,0.2291,1127.4,385.8,1735.7,639.7,663.6,0.1
26.3,41.4,1.3774,1617.6,1539.9,447.4,2356.9,1942.1,26.9
26.6,58.7,1.9602,900.9,642.6,1018.6,1398.7,463.3,2.6
8.2,77.2,0.8631,1068.2,787.6,828.9,1204.3,1146.4,5.6
11.5,32.3,0.4595,883.3,529.2,1424.0,1086.6,431.6,1.8
23.4,28.6,0.8775,979.0,852.6,1114.0,1248.4,940.8,7.4
14.8,72.4,1.2902,968.6,808.5,883.5,1580.1,956.8,6.4
25.9,33.8,1.0594,1284.7,896.3,832.4,1683.2,925.0,8.3
16.5,27.0,0.5406,990.4,809.6,1162.9,1208.4,556.9,5.4
30.8,30.3,1.6188,1013.8,884.8,769.5,1544.5,710.0,7.4
32.1,35.9,1.6217,837.9,642.4,1226.1,1487.2,420.5,2.3
23.1,60.2,1.7508,843.4,650.8,1085.4,1521.1,622.2,2.7
14.0,50.0,0.7695,1086.3,953.0,894.7,1423.2,797.9,8.8
28.4,37.7,1.332,1036.0,940.3,784.9,1591.8,1224.8,8.9
22.6,55.8,1.3649,1343.4,1367.5,504.7,1859.5,1415.6,23.0
11.0,69.1,0.9272,1460.2,1455.3,451.4,1801.3,1692.5,26.6
17.7,27.9,0.5517,949.4,791.3,1134.2,1358.6,538.6,6.7
17.1,74.8,1.3915,959.5,910.5,690.2,1458.6,891.1,7.4
14.1,76.4,1.2229,1627.1,1217.3,595.6,2100.2,1311.0,20.7
29.0,34.4,1.2022,1065.9,921.2,805.6,1658.0,956.8,9.3
24.3,33.5,0.2274,1157.6,385.5,1770.0,611.8,635.8,0.1
23.0,41.6,1.1265,1452.0,1384.7,581.8,2266.3,1557.1,22.0
34.0,23.1,1.2653,1184.4,1179.4,686.9,1735.5,1008.0,14.9
11.9,48.1,0.672,1185.6,1022.4,608.0,1213.0,1530.2,11.8
16.0,48.2,0.9646,1354.1,1296.0,581.9,1851.6,1693.1,20.4
9.8,53.2,0.6103,933.1,736.4,1224.6,1333.5,618.2,4.2
25.5,36.2,1.2201,1104.7,1203.3,704.9,1808.6,997.0,16.1
11.1,69.7,0.9443,1004.0,871.2,873.2,1654.2,958.3,8.5
23.9,31.0,0.9467,797.0,739.5,1073.0,1450.1,701.4,4.3
11.8,83.5,1.1137,1029.6,867.6,1807.3,1293.0,835.7,7.3
12.4,77.5,1.0937,1363.2,1394.6,491.0,1822.7,1509.6,20.7
16.2,61.4,1.0673,1009.8,801.6,836.3,1239.5,805.6,6.5
13.5,31.8,0.4876,828.6,837.5,830.3,1012.4,788.6,7.9
23.6,51.3,1.5732,1039.3,858.6,807.5,1601.3,810.6,5.7
21.3,36.1,0.8149,901.0,850.7,1235.9,1379.8,715.9,6.7
9.0,63.0,0.7267,884.6,645.4,1184.0,1410.2,719.7,3.4
15.5,37.9,0.6987,1542.3,1442.9,609.5,1621.4,2099.0,27.7
7.4,86.8,0.8881,1219.2,1191.0,504.1,1404.6,1399.4,16.3
29.4,19.7,0.8649,994.5,1053.7,931.8,1659.0,739.3,10.4
16.0,69.7,1.1394,1705.6,1791.9,380.0,2270.1,2321.4,38.5
31.4,26.3,1.3586,1298.3,1266.8,557.6,1837.3,1886.0,20.5
19.6,46.0,1.1054,1068.6,938.1,637.4,1434.0,1023.9,10.2
15.0,55.0,0.8998,969.0,812.0,1008.8,1177.1,850.4,6.2
18.6,47.7,0.997,715.9,561.4,1468.3,1215.4,450.0,1.6
9.8,81.8,0.9278,1533.7,1475.2,453.8,1811.7,1780.8,24.5
5.3,38.0,0.3448,690.0,477.8,1777.8,718.9,321.2,0.6
9.6,63.2,0.7398,1013.0,683.1,1135.5,1260.5,747.7,3.5
28.3,23.3,0.8249,849.7,731.8,1320.2,1371.6,501.0,3.6
26.7,21.4,0.786,1154.2,1198.9,776.2,1638.3,954.1,14.6
31.3,37.3,1.7067,1252.6,1221.0,668.0,1734.4,1132.4,16.3
15.3,65.1,1.1158,842.5,449.1,1403.4,1077.4,432.6,0.7
11.8,62.9,0.8527,850.8,488.2,1388.1,1026.9,459.0,0.7
26.3,23.9,0.7832,1352.6,1176.2,916.6,1790.3,1278.4,14.9
19.5,86.4,1.936,1029.3,750.9,930.0,1413.1,852.2,4.0
10.2,28.8,0.3658,883.0,817.7,1018.6,943.3,751.0,6.6
13.9,51.2,0.9024,1384.7,1018.0,811.9,1635.6,1473.4,13.0
18.1,49.7,1.0286,996.4,832.0,1058.3,1569.4,779.3,6.5
16.6,32.5,0.6234,830.0,590.0,1472.3,1167.9,385.8,2.1
22.9,62.6,1.7127,1130.9,964.0,764.0,1633.8,867.6,9.4
26.9,28.7,1.0138,1064.0,1159.8,675.4,1689.1,1265.7,14.0
21.3,50.3,1.1596,843.6,689.8,1136.2,1379.2,596.8,3.6
12.9,74.1,1.0936,2021.6,2057.0,328.4,2688.2,2219.0,50.5
5.9,55.2,0.5419,1769.0,1692.0,373.9,1887.0,2366.7,37.4
21.9,69.0,1.7699,1477.0,1257.3,466.2,1783.2,1579.2,19.7
23.4,55.7,1.6489,901.2,634.3,992.8,1355.0,635.4,3.7
14.3,59.5,0.9597,1081.5,862.4,918.8,1462.0,1006.0,7.0
36.3,26.9,1.5338,1054.7,848.0,922.9,1546.0,615.0,5.3
16.5,72.4,1.3591,1030.0,913.8,744.6,1382.2,994.2,8.1
29.2,28.2,1.204,931.2,865.3,876.5,1475.9,696.2,6.9
14.8,62.8,1.0911,831.2,701.2,1009.0,1347.8,596.9,4.9
17.9,69.2,1.4291,917.0,679.1,886.4,1277.9,845.2,3.5
19.8,40.1,0.9016,1104.7,865.4,874.2,1461.8,1014.6,8.5
12.8,59.5,0.8224,1071.0,730.6,1121.1,1437.2,781.8,4.9
28.1,14.9,0.6309,1269.4,1084.8,883.6,1763.0,1196.6,14.3
35.6,24.2,1.3564,914.6,875.9,883.3,1531.7,677.1,7.7
16.9,57.0,1.1665,1540.9,1482.0,483.6,1984.9,1508.7,24.1
8.7,69.1,0.8651,1100.3,890.0,705.9,1182.0,1048.3,9.3
18.6,40.5,0.8831,842.4,618.4,1099.8,1050.0,586.5,3.2
13.4,53.0,0.9094,1239.0,861.5,959.5,1496.7,1162.3,6.5
13.5,26.9,0.3814,1222.0,1052.5,710.6,1122.7,1512.7,12.8
23.8,40.9,1.2378,884.2,619.4,973.1,1365.3,465.6,3.1
7.5,48.2,0.5118,927.8,855.9,868.4,996.2,919.8,6.0
12.9,56.7,0.8269,879.2,497.6,1109.5,979.2,492.6,1.4
26.0,32.3,0.2262,1042.1,365.3,1996.2,588.9,607.4,0.1
25.7,40.5,1.2642,1310.4,1157.5,688.7,1942.5,1193.2,14.7
13.9,74.0,1.172,823.2,566.0,1331.4,1042.5,473.3,1.4
31.5,39.0,1.8982,1051.6,867.4,785.1,1672.8,781.2,6.2
12.9,76.5,1.1106,1088.1,960.4,685.8,1330.2,1035.5,7.6
21.9,50.5,1.3181,924.3,725.0,907.7,1500.4,627.9,4.2
22.8,30.6,0.8633,1244.3,1161.3,705.9,1785.0,1361.0,15.6
14.7,54.5,0.891,968.1,706.9,1227.4,1396.8,952.3,4.0
26.2,63.2,2.1247,914.3,665.9,924.1,1621.6,641.7,3.9
18.2,51.2,1.1489,734.3,607.9,1198.9,1463.9,532.0,2.2
26.0,22.7,0.7532,985.0,910.8,1037.0,1469.6,723.6,8.1
11.1,32.5,0.4455,664.3,517.1,1527.5,851.6,356.5,1.0
24.8,41.2,1.3366,881.0,683.1,1030.0,1384.1,678.4,3.7
35.0,32.7,1.741,1215.8,1009.0,676.1,1823.8,878.4,10.8
10.2,38.7,0.487,1021.8,872.3,844.9,1152.6,907.9,8.4
38.8,24.4,1.6093,873.3,737.0,926.4,1385.0,522.2,5.0
14.9,56.8,0.9541,717.2,522.2,1311.8,1058.3,482.1,1.2
23.6,34.5,0.9685,908.5,939.3,856.8,1567.7,964.4,8.9
9.7,79.5,1.002,1479.9,1243.6,520.8,1657.9,1662.1,21.2
32.8,24.9,1.2923,1414.2,1368.0,641.4,2248.5,1540.2,24.9
24.5,46.6,1.6889,955.0,762.3,874.6,1655.7,751.4,5.6
20.1,62.4,1.5043,1277.2,1144.6,587.8,1731.1,1284.4,14.5
32.3,9.3,0.4747,1028.8,1082.5,967.2,1348.3,924.9,11.8
16.6,78.8,1.417,958.8,805.4,741.5,1440.0,1043.5,6.7
29.3,44.0,1.871,1088.3,979.5,693.9,1780.9,970.9,9.1
33.2,33.6,1.4771,1129.9,1031.2,649.0,1545.4,1201.5,11.9
10.2,79.2,1.0367,1054.4,824.2,815.8,1157.8,846.8,5.8
14.9,50.3,0.7971,1056.4,940.8,859.3,1589.0,846.0,10.1
16.6,47.6,0.864,1432.2,1238.1,755.6,1968.8,1237.5,17.5
8.5,59.7,0.6649,990.2,846.0,824.2,1083.8,1095.9,8.2
23.9,46.9,1.464,986.7,690.9,856.8,1409.0,869.8,4.6
14.8,54.9,0.8929,780.3,630.6,1138.0,1179.8,697.5,2.9
10.1,69.9,0.9384,1224.1,979.4,828.4,1528.7,1082.1,9.0
13.1,67.5,0.9332,1146.5,794.3,1022.4,1523.6,689.9,6.6
20.5,46.2,0.9783,1081.6,779.9,883.6,1592.1,733.2,5.6
16.6,42.5,0.7539,768.2,588.0,1452.5,1209.0,422.1,1.8
28.5,24.6,1.0674,1109.0,1009.6,791.4,1786.0,1223.0,12.1
14.6,55.6,0.9928,1213.1,1009.1,794.0,1526.6,1258.3,8.9
21.0,49.9,1.2086,1074.1,945.8,671.5,1795.3,1179.9,11.2
11.9,55.8,0.821,1347.2,1166.0,815.8,1758.1,1310.2,16.0
25.9,19.1,0.6754,1152.6,1395.4,923.7,1726.1,1230.9,22.7
24.0,49.6,1.4802,1304.6,1160.6,622.2,1718.0,1306.0,13.9
25.2,40.7,1.4262,1121.3,1078.0,832.0,1771.0,1139.8,12.7
22.5,36.4,1.0988,1370.9,1570.8,519.0,2403.4,1717.0,26.6
21.5,64.6,1.7271,1516.8,1484.1,433.6,2047.3,1916.0,24.4
20.0,45.6,1.0104,1210.7,1202.9,725.6,1910.0,1203.9,16.7
14.9,47.7,0.8321,1399.2,1074.2,722.7,1604.6,1425.6,12.9
25.2,51.3,1.4509,1225.1,1135.9,774.2,1947.8,1341.6,15.7
16.8,60.8,1.117,887.8,617.1,1025.6,1141.4,786.8,2.3
22.5,25.0,0.6514,855.8,787.6,1171.2,1149.8,498.5,4.7
14.1,17.0,0.2749,734.0,570.1,1782.9,661.5,387.0,2.4
13.2,40.3,0.6982,1191.8,1053.7,824.0,1556.2,956.3,11.2
20.1,55.4,1.1486,1470.8,1355.6,599.9,2102.0,1521.9,20.1
15.5,47.1,0.8655,1343.1,1191.7,800.9,1711.0,1229.6,15.6
18.4,48.9,1.0017,1108.0,1167.9,812.0,1855.0,1066.6,13.5
30.5,35.0,1.4096,1337.7,1232.8,608.9,1798.3,1454.3,17.9
23.3,33.4,0.2271,1169.0,409.1,1892.9,629.1,761.9,0.1
30.8,38.8,1.6082,1346.4,1210.0,601.0,1990.4,1417.9,17.7
23.4,64.3,2.0202,1120.4,889.2,755.5,1700.0,851.6,6.8
11.8,45.4,0.6177,1083.1,1098.2,628.9,1273.9,1257.4,15.1
11.2,79.0,1.1175,959.3,752.4,1069.6,1442.1,565.6,5.2
24.5,48.9,1.447,1075.2,927.0,811.0,1388.9,1155.4,8.1
27.3,24.9,1.0144,1174.1,1357.0,574.2,1978.8,1462.8,22.6
19.4,67.1,1.5374,1258.3,1303.0,476.6,1869.7,1548.8,20.0
8.7,74.8,0.8672,1013.2,716.0,1065.3,1466.0,843.5,4.1
10.6,64.6,0.8113,928.6,604.5,1301.0,1319.7,848.4,3.0
23.9,35.1,0.2253,1139.8,369.8,1744.2,578.0,671.9,0.1
21.8,62.6,1.5258,964.3,764.4,753.3,1390.8,937.3,5.4
14.4,51.4,0.9338,1145.6,820.3,844.0,1210.7,903.1,7.3
39.6,17.6,1.1979,1118.7,1046.2,714.4,1590.5,1115.7,14.7
16.1,50.5,0.9571,1559.4,1193.1,746.6,2016.0,1176.9,17.5
26.1,44.2,1.4512,1506.8,1393.9,563.8,1871.5,1584.7,24.7
6.7,31.3,0.3417,807.0,676.2,1125.0,831.2,623.2,3.6
21.0,42.5,1.1665,788.3,568.4,1154.2,1332.8,546.9,2.0
14.5,45.5,0.8347,1438.0,1351.5,698.3,1873.4,1443.0,21.4
11.8,39.5,0.5406,839.0,718.1,977.6,1019.7,704.9,3.9
14.3,78.9,1.2202,955.5,726.6,808.3,1316.0,876.5,5.2
11.6,72.4,0.9249,848.4,672.6,1220.9,1347.5,763.4,2.9
23.5,25.6,0.7796,1104.2,1067.6,821.1,1699.8,1112.4,14.2
26.5,62.4,2.063,939.4,760.1,875.1,1720.4,858.9,4.2
8.8,52.3,0.6561,1452.3,1434.2,774.7,2119.7,1603.9,23.4
30.9,33.4,1.3546,1562.2,1690.7,459.0,2268.2,1780.8,32.5
35.2,16.8,0.9465,1016.1,934.1,916.9,1488.0,676.4,9.4
17.1,67.7,1.3504,898.9,705.2,889.5,1367.4,791.3,4.1
6.1,47.3,0.4459,1007.0,889.9,801.6,1010.0,1366.8,6.8
15.0,62.4,1.0919,1207.4,815.0,1014.9,1661.1,945.4,5.8
11.0,51.6,0.6519,748.8,462.6,1582.1,935.3,361.6,0.6
30.6,25.9,1.3044,1306.0,1133.6,628.6,1824.0,1491.4,16.6
12.7,53.2,0.7505,889.9,894.0,855.5,1131.9,829.4,6.8
27.8,55.9,1.7966,1690.7,1432.5,425.6,1982.4,1587.7,23.9
23.0,63.0,1.6654,832.1,648.7,1054.0,1385.3,638.6,2.3
16.6,82.0,1.5855,1064.2,860.4,719.3,1569.8,967.0,7.3
14.7,54.3,0.9076,1882.6,1615.9,547.7,2638.4,2227.7,37.4
12.1,71.2,1.0249,1247.0,1312.3,684.1,1967.5,1067.1,16.6
24.2,47.8,1.5076,976.4,853.9,925.4,1670.8,946.4,6.7
14.8,59.3,0.9573,1186.8,945.0,904.0,1684.2,1016.1,9.3
41.1,19.4,1.3076,1077.9,1080.2,650.7,1516.8,916.6,11.4
25.0,30.7,1.1338,896.6,616.3,1020.7,1249.0,769.6,2.9
27.9,31.8,1.1723,1041.3,902.6,687.1,1564.5,861.1,8.3
11.8,66.9,0.8533,1008.9,691.0,1233.8,1321.9,919.7,3.8
12.9,70.6,1.0155,993.5,615.9,1101.0,1317.6,809.1,2.8
12.9,36.7,0.5375,728.2,441.8,2400.9,798.7,389.0,0.7
30.7,22.6,1.0512,1080.1,909.5,949.4,1193.8,586.8,6.7
11.9,33.8,0.4583,945.0,662.3,1352.4,1110.8,482.3,2.8
8.5,68.2,0.818,1177.0,837.9,747.6,1275.8,1077.3,8.3
26.9,22.3,0.7792,1368.2,1275.1,723.5,1799.0,1163.5,20.3
22.7,46.0,1.3475,971.0,738.5,826.3,1510.6,1175.6,4.3
30.6,30.0,1.3306,1054.6,948.4,921.9,1566.1,713.3,9.3
10.5,43.9,0.5102,794.1,622.7,1577.3,933.3,502.5,2.7
20.7,39.3,1.0449,982.9,946.4,799.0,1686.9,1065.3,9.3
12.3,53.0,0.8003,1445.9,1274.9,519.0,1453.2,2126.4,21.9
29.8,28.0,1.1423,980.7,792.5,932.8,1253.0,651.0,5.2
25.7,32.8,0.2244,1104.1,405.2,1766.0,641.5,664.8,0.1
28.4,31.2,1.2099,1120.1,1305.8,639.4,2041.0,1166.2,20.2
10.5,52.4,0.6138,990.0,784.3,815.0,1081.7,1144.3,6.2
21.6,52.6,1.3031,704.6,538.0,1376.6,1442.0,519.1,1.4
35.8,22.3,1.3323,1017.7,924.7,754.6,1525.4,749.4,9.3
24.3,51.1,1.5805,1694.2,1459.2,439.4,2315.2,1861.6,28.8
13.3,78.3,1.1339,1576.9,1213.2,650.0,1567.2,1738.5,17.5
15.9,49.7,0.8947,1341.3,1187.7,716.8,1770.9,1137.8,15.2
25.0,35.1,0.2233,1087.5,377.7,1774.2,637.1,838.3,0.1
15.6,61.3,1.0811,949.0,745.4,833.3,1266.8,853.1,5.5
15.3,65.6,1.2921,879.8,756.0,901.4,1232.3,644.5,4.6
7.9,47.5,0.5191,1264.8,1392.0,514.5,1370.5,1751.2,24.0
22.9,35.7,0.9329,1005.0,964.1,825.0,1293.6,746.7,8.2
24.7,45.1,1.4452,1162.6,1200.2,606.7,1860.0,1237.8,14.7
4.6,42.2,0.3576,751.8,439.9,1674.8,704.6,349.9,0.7
12.1,62.8,0.9529,1022.8,931.3,914.2,1569.0,1048.3,8.5
15.3,68.1,1.3458,1393.9,1114.9,758.1,1869.7,1260.3,11.7
22.6,64.8,1.6556,1213.5,1118.1,567.4,1723.3,1491.4,14.2
18.3,36.5,0.8258,993.2,918.0,1034.9,1511.0,807.7,8.9
33.7,38.1,1.8813,966.3,738.4,819.6,1602.8,613.6,5.5
14.0,48.0,0.7727,1224.1,1097.3,562.5,1370.8,1144.8,15.1
12.1,58.2,0.7867,1374.4,1047.2,795.8,1601.5,1229.1,13.7
18.5,65.9,1.5891,1306.6,1118.4,578.7,1671.4,1373.8,16.1
12.6,72.5,0.9899,994.6,938.1,800.2,1542.4,1087.0,8.6
15.8,23.0,0.3646,1007.8,961.4,853.4,981.0,1092.5,8.5
17.0,78.3,1.5643,1145.5,943.8,641.7,1459.2,1019.0,10.4
25.4,31.9,0.2285,1162.0,389.5,1851.8,599.1,668.9,0.1
20.4,58.9,1.3141,1432.7,1515.2,436.2,1896.8,1629.5,25.2
20.6,36.5,1.0126,802.6,774.6,932.2,1542.4,888.0,6.2
9.5,75.3,0.8787,1148.2,1023.0,677.0,1327.1,1153.3,10.6
18.2,29.4,0.6129,1227.4,1028.6,883.0,1534.5,884.5,11.9
21.5,45.3,1.1837,1110.0,1012.9,739.4,1522.1,1072.6,10.1
23.9,32.9,0.2263,1076.0,369.2,1891.2,570.9,690.0,0.1
8.0,41.3,0.4375,1108.8,745.7,797.1,880.0,1273.1,4.1
17.6,52.0,1.1056,976.6,799.3,887.8,1233.8,958.6,5.2
8.4,67.6,0.7609,995.3,746.5,1169.0,1370.2,749.2,5.0
15.6,77.9,1.3151,932.9,795.0,812.8,1346.2,839.0,4.8
8.8,65.8,0.7554,1209.6,1007.0,695.9,1170.4,1231.0,9.1
25.5,43.1,1.3473,1172.1,1034.2,727.2,1727.1,1175.2,10.3
22.9,43.4,1.1826,1240.6,1137.1,605.0,1829.8,1487.6,15.8
22.4,40.0,1.0907,777.2,585.5,1204.6,1195.9,467.4,1.6
23.8,34.2,0.2244,1047.4,373.7,1913.2,593.1,646.1,0.1
28.4,37.1,1.4682,1123.3,1179.1,621.0,1972.9,1292.2,14.6
10.2,55.6,0.7501,1327.7,1153.4,840.3,1654.8,1090.9,13.8
22.8,33.7,0.2288,1113.3,393.4,1769.5,575.5,617.2,0.1
16.9,52.5,1.0015,1085.8,961.9,699.4,1239.8,885.1,8.9
30.1,30.8,1.3795,1292.3,1263.2,696.3,2100.2,1554.3,18.5
7.0,34.9,0.3576,794.0,714.5,1144.0,850.8,617.1,3.5
20.8,65.4,1.4915,1289.6,1293.6,499.0,2101.0,1456.4,19.4
3.9,52.9,0.4544,913.5,677.2,987.0,877.1,936.0,3.3
26.0,29.1,0.874,870.5,841.4,921.2,1287.2,596.6,5.5
26.5,30.4,1.0806,1027.0,1020.2,768.0,1631.0,1063.9,10.4
15.4,76.6,1.3779,869.4,601.7,985.0,1232.9,745.9,2.9
35.7,14.6,0.8463,949.0,932.8,838.3,1517.2,737.3,11.2
30.1,23.1,1.0012,1123.4,1039.7,839.5,1633.9,944.5,13.6
7.6,79.9,0.8695,937.6,502.2,1700.2,1344.1,417.1,1.4
15.4,60.8,0.9662,754.6,576.0,1082.5,1166.0,531.4,2.1
26.8,61.1,2.1008,1036.0,890.9,689.5,1891.1,1143.7,9.5
19.7,76.7,1.8674,976.7,668.7,970.2,1564.5,670.0,4.5
23.3,19.3,0.6516,1029.0,914.2,940.5,1543.5,896.6,10.1
31.6,25.6,1.1406,1035.8,834.6,798.0,1477.6,726.8,6.2
26.5,47.7,1.5626,1174.2,981.2,655.5,1541.3,1002.8,9.0
39.3,23.1,1.5666,1085.8,942.8,748.8,1590.3,795.0,10.3
13.3,68.2,1.0688,1141.4,801.8,851.5,1487.7,1038.5,6.4
10.2,80.8,0.9687,1368.0,1390.7,558.5,1607.3,1530.2,20.6
25.8,41.6,1.2467,920.4,767.3,884.5,1482.0,741.3,5.9
23.4,31.6,0.2254,1072.0,397.2,1932.2,595.5,729.1,0.1
23.3,45.2,1.1553,757.4,604.3,1088.7,1378.9,663.0,2.7
12.3,30.6,0.4205,924.0,845.6,952.9,974.1,689.9,6.0
19.7,50.1,1.1206,769.6,564.5,1204.1,1352.2,553.7,2.0
25.2,41.6,1.4233,841.0,638.6,930.9,1301.9,649.4,3.0
32.1,33.8,1.5911,1112.4,1034.1,673.3,1772.2,854.0,10.1
19.6,75.7,1.5664,920.1,572.2,1092.0,1288.8,596.4,2.0
10.0,66.2,0.853,1017.7,584.2,1356.3,1407.0,861.5,2.3
9.7,43.8,0.5289,701.1,560.7,2030.8,814.7,394.5,1.3
19.2,36.6,0.8511,1048.4,999.4,985.0,1453.5,920.5,9.0
34.1,18.9,1.0048,1080.2,1081.2,798.0,1638.0,1186.6,13.0
22.0,63.4,1.7014,1477.6,1335.6,552.3,1812.9,1514.1,19.5
35.2,22.8,1.3503,1280.1,1360.0,595.2,1942.1,1256.6,19.9
15.7,59.1,1.0641,1507.8,1357.3,467.2,1789.9,1561.0,23.4
38.6,25.4,1.6308,1512.0,1255.4,539.4,2061.4,1518.2,20.2
29.7,40.5,1.7838,885.0,620.7,1151.6,1504.6,398.0,2.7
12.7,64.8,0.9256,1469.4,1204.4,594.3,1976.6,1474.1,20.3
22.8,57.8,1.5353,1067.0,973.4,887.6,1870.0,842.9,8.4
23.2,49.0,1.44,1261.3,1244.9,638.5,2002.8,1410.2,17.4
17.5,43.9,0.8242,1056.3,942.1,841.6,1282.5,1167.0,10.2
31.9,38.7,1.7798,1008.0,948.6,787.6,1683.0,851.0,8.2
18.8,70.8,1.4302,783.1,676.3,1089.9,1347.3,705.0,2.7
24.3,26.4,0.9258,987.5,805.8,1036.5,1471.9,609.0,5.3
24.0,41.3,1.2656,816.0,693.0,968.2,1404.5,681.6,3.9
36.1,29.3,1.8572,985.8,782.1,928.6,1654.7,534.1,4.5
25.5,32.6,1.1545,1133.0,1004.6,808.6,1738.4,945.5,9.5
12.3,81.9,1.2352,1085.8,930.2,735.3,1328.9,967.3,8.4
17.6,52.2,1.0528,1289.1,1312.2,611.0,1598.8,1688.2,22.7
16.2,51.0,1.0434,1498.0,1112.4,704.5,1980.8,1419.7,16.3
13.6,61.7,1.0319,970.0,768.2,784.0,1235.5,784.7,5.6
14.5,57.0,0.9416,697.0,461.8,1448.9,1081.5,413.7,0.5
27.9,57.6,1.9018,1180.2,1178.6,608.0,1861.4,1257.1,18.2
23.9,61.7,1.9218,875.0,638.4,909.8,1527.8,756.6,3.4
25.1,31.4,0.2254,1173.6,401.3,1779.8,644.9,722.3,0.1
36.1,19.0,1.1767,1173.1,1352.2,555.5,2032.0,1647.0,26.0
20.4,37.6,0.9354,906.2,783.0,1013.0,1444.3,608.2,6.1
34.5,28.0,1.3859,1071.4,1157.1,785.4,1980.1,1179.8,14.0
19.2,74.2,1.4962,823.0,757.5,1019.5,1641.0,764.8,4.9
13.1,75.7,1.3066,1340.6,1021.8,563.5,1530.2,1183.8,13.9
14.6,67.8,1.013,1231.1,894.0,868.2,1440.1,1053.5,6.9
22.2,48.8,1.2325,1145.9,1143.0,786.4,1742.8,1076.1,13.9
21.0,61.4,1.5002,1023.4,896.7,983.3,1733.5,849.6,6.6
